song_name,artist,genre,popularity,release_date,music_link,track_id,image,duration_ms,explicit,external_urls,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
Walk Em Down (Don't Kill Civilians) [with 21 Savage & feat. Mustafa],"Metro Boomin, 21 Savage, Mustafa",Rap,66,02/12/2022,https://open.spotify.com/track/1UsQe17Ef7tV1ahFqHEFR3,1UsQe17Ef7tV1ahFqHEFR3,https://i.scdn.co/image/ab67616d0000b273c4fee55d7b51479627c31f89,310960,TRUE,https://open.spotify.com/track/1UsQe17Ef7tV1ahFqHEFR3,0.521,0.526,1,-8.691,1,0.276,0.131,0.000577,0.173,0.179,161.571
"All The Way Live (Spider-Man: Across the Spider-Verse) (Metro Boomin & Future, Lil Uzi Vert)","Metro Boomin, Future, Lil Uzi Vert",Rap,67,02/06/2023,https://open.spotify.com/track/0B6g379TMw0nYGXA7y5xHz,0B6g379TMw0nYGXA7y5xHz,https://i.scdn.co/image/ab67616d0000b2736ed9aef791159496b286179f,245240,FALSE,https://open.spotify.com/track/0B6g379TMw0nYGXA7y5xHz,0.774,0.549,9,-7.297,0,0.154,0.178,0.00151,0.22,0.28,135.016
All The Money (with Gunna) [Bonus],"Metro Boomin, Gunna",Rap,67,02/12/2022,https://open.spotify.com/track/4a1fh9vJMMoRjNrBmEWoM0,4a1fh9vJMMoRjNrBmEWoM0,https://i.scdn.co/image/ab67616d0000b273c4fee55d7b51479627c31f89,167400,TRUE,https://open.spotify.com/track/4a1fh9vJMMoRjNrBmEWoM0,0.837,0.58,4,-6.932,0,0.0618,0.053,0.00276,0.699,0.262,111.981
No Complaints (feat. Offset & Drake) (Bonus),"Metro Boomin, Offset, Drake",Rap,67,06/11/2018,https://open.spotify.com/track/156LzfvMNKuXuiot4uzhGD,156LzfvMNKuXuiot4uzhGD,https://i.scdn.co/image/ab67616d0000b2732887f8c05b5a9f1cb105be29,265480,TRUE,https://open.spotify.com/track/156LzfvMNKuXuiot4uzhGD,0.914,0.572,2,-8.82,1,0.166,0.0709,0.00237,0.0599,0.203,123.963
Dreamcatcher (feat. Swae Lee & Travis Scott),"Metro Boomin, Swae Lee, Travis Scott",Rap,66,06/11/2018,https://open.spotify.com/track/22ykS8KWpd2r4zcRZ0XMK5,22ykS8KWpd2r4zcRZ0XMK5,https://i.scdn.co/image/ab67616d0000b2732887f8c05b5a9f1cb105be29,211920,TRUE,https://open.spotify.com/track/22ykS8KWpd2r4zcRZ0XMK5,0.675,0.23,1,-10.363,0,0.204,0.191,0,0.104,0.101,173.962
fukumean,Gunna,Rap,87,16/06/2023,https://open.spotify.com/track/4rXLjWdF2ZZpXCVTfWcshS,4rXLjWdF2ZZpXCVTfWcshS,https://i.scdn.co/image/ab67616d0000b273017d5e26552345c4b1575b6c,125040,TRUE,https://open.spotify.com/track/4rXLjWdF2ZZpXCVTfWcshS,0.847,0.622,1,-6.747,0,0.0903,0.119,0,0.285,0.22,130.001
Prada Dem (feat. Offset),"Gunna, Offset",Rap,81,15/03/2024,https://open.spotify.com/track/0ZBg0OsGKgZajDgFtryiz7,0ZBg0OsGKgZajDgFtryiz7,https://i.scdn.co/image/ab67616d0000b2730d6bf1690d7e3c3b9022f234,165373,TRUE,https://open.spotify.com/track/0ZBg0OsGKgZajDgFtryiz7,0.915,0.596,1,-4.462,0,0.0729,0.0445,0,0.108,0.64,121.992
P power (feat. Drake),"Gunna, Drake",Rap,77,13/01/2022,https://open.spotify.com/track/0lEjxUUlKqjqXrVlIHFduD,0lEjxUUlKqjqXrVlIHFduD,https://i.scdn.co/image/ab67616d0000b27314d91ebdd6d7e2931322cc1a,193347,TRUE,https://open.spotify.com/track/0lEjxUUlKqjqXrVlIHFduD,0.828,0.591,1,-6.217,1,0.109,0.0199,0.000323,0.361,0.202,119.251
Drip or Drown,Gunna,Rap,75,30/11/2017,https://open.spotify.com/track/6ZthdsKjWtiCxnxbhs74vF,6ZthdsKjWtiCxnxbhs74vF,https://i.scdn.co/image/ab67616d0000b273dcb5f3bbd5e9fbe873ac68f4,126168,TRUE,https://open.spotify.com/track/6ZthdsKjWtiCxnxbhs74vF,0.952,0.478,5,-8.52,0,0.361,0.774,0,0.112,0.568,118.008
DOLLAZ ON MY HEAD (feat. Young Thug),"Gunna, Young Thug",Rap,72,22/05/2020,https://open.spotify.com/track/3nS9a01VvXHQriLqJYwRqG,3nS9a01VvXHQriLqJYwRqG,https://i.scdn.co/image/ab67616d0000b273d7547a7624116ac5f8a51fd2,197760,TRUE,https://open.spotify.com/track/3nS9a01VvXHQriLqJYwRqG,0.825,0.458,0,-7.47,1,0.0577,0.114,0,0.102,0.161,145.115
Who You Foolin,Gunna,Rap,71,22/02/2019,https://open.spotify.com/track/7KVPsVMOK3NL7subwJ0dZj,7KVPsVMOK3NL7subwJ0dZj,https://i.scdn.co/image/ab67616d0000b273bddf008ccaea655e61892c27,151539,TRUE,https://open.spotify.com/track/7KVPsVMOK3NL7subwJ0dZj,0.916,0.756,0,-7.653,1,0.188,0.0942,0,0.23,0.756,115.69
pushin P (feat. Young Thug),"Gunna, Future, Young Thug",Rap,72,13/01/2022,https://open.spotify.com/track/3XOalgusokruzA5ZBA2Qcb,3XOalgusokruzA5ZBA2Qcb,https://i.scdn.co/image/ab67616d0000b27314d91ebdd6d7e2931322cc1a,136267,TRUE,https://open.spotify.com/track/3XOalgusokruzA5ZBA2Qcb,0.773,0.422,1,-4.572,0,0.187,0.00783,0.00693,0.129,0.488,77.502
Banking On Me,Gunna,Rap,69,14/02/2022,https://open.spotify.com/track/7Fege3yv4dvehB3NdRBGwI,7Fege3yv4dvehB3NdRBGwI,https://i.scdn.co/image/ab67616d0000b2738538ab9fb154445316929c23,200000,TRUE,https://open.spotify.com/track/7Fege3yv4dvehB3NdRBGwI,0.793,0.308,0,-10.414,0,0.0466,0.613,1.68E-05,0.0953,0.46,135.143
Bittersweet,Gunna,Rap,69,16/02/2024,https://open.spotify.com/track/7yfRb4seXT7w8zVMW0dXNa,7yfRb4seXT7w8zVMW0dXNa,https://i.scdn.co/image/ab67616d0000b273c7b1fa03ba00384d3c9995e5,191493,TRUE,https://open.spotify.com/track/7yfRb4seXT7w8zVMW0dXNa,0.44,0.636,1,-5.73,0,0.0705,0.564,0,0.253,0.687,158.475
Sold Out Dates (feat. Lil Baby),"Gunna, Lil Baby",Rap,68,16/04/2018,https://open.spotify.com/track/55WLWX71YkHt2tSucNIf1g,55WLWX71YkHt2tSucNIf1g,https://i.scdn.co/image/ab67616d0000b273303d8eca4b1bdbe410d1b454,166368,TRUE,https://open.spotify.com/track/55WLWX71YkHt2tSucNIf1g,0.817,0.556,4,-7.178,0,0.14,0.469,0,0.131,0.314,126.991
back to the moon,Gunna,Rap,67,16/06/2023,https://open.spotify.com/track/3OGCNLxpBmTYRxPZg2yDE5,3OGCNLxpBmTYRxPZg2yDE5,https://i.scdn.co/image/ab67616d0000b273017d5e26552345c4b1575b6c,193333,TRUE,https://open.spotify.com/track/3OGCNLxpBmTYRxPZg2yDE5,0.767,0.662,5,-4.856,0,0.0578,0.103,0,0.123,0.259,143.943
south to west,Gunna,Rap,66,13/01/2022,https://open.spotify.com/track/7rEUuRanwV9piOwwPKxPIM,7rEUuRanwV9piOwwPKxPIM,https://i.scdn.co/image/ab67616d0000b27314d91ebdd6d7e2931322cc1a,122693,TRUE,https://open.spotify.com/track/7rEUuRanwV9piOwwPKxPIM,0.884,0.675,5,-7.209,0,0.185,0.134,0,0.13,0.452,133.963
thought i was playing,"Gunna, 21 Savage",Rap,64,13/01/2022,https://open.spotify.com/track/5dqeWGM9sqLd5bZhyBikrZ,5dqeWGM9sqLd5bZhyBikrZ,https://i.scdn.co/image/ab67616d0000b27314d91ebdd6d7e2931322cc1a,167840,TRUE,https://open.spotify.com/track/5dqeWGM9sqLd5bZhyBikrZ,0.679,0.73,1,-7.483,1,0.0689,0.00421,0,0.0736,0.292,148.038
Top Off,Gunna,Rap,65,02/02/2018,https://open.spotify.com/track/0HCnj7pfrvshnocOJUFeit,0HCnj7pfrvshnocOJUFeit,https://i.scdn.co/image/ab67616d0000b273d00a36fea0639c48eb0ee312,197420,TRUE,https://open.spotify.com/track/0HCnj7pfrvshnocOJUFeit,0.906,0.395,1,-11.277,1,0.206,0.0103,0.000195,0.117,0.376,146.056
MET GALA,Gunna,Rap,64,22/05/2020,https://open.spotify.com/track/4loM16743hROPC6uIJG6wM,4loM16743hROPC6uIJG6wM,https://i.scdn.co/image/ab67616d0000b273d7547a7624116ac5f8a51fd2,149133,TRUE,https://open.spotify.com/track/4loM16743hROPC6uIJG6wM,0.873,0.577,1,-9.151,1,0.271,0.353,0,0.111,0.956,117.089
ca$h $hit,Gunna,Rap,65,16/06/2023,https://open.spotify.com/track/48rsYvIQXUAtxcmIoStOaM,48rsYvIQXUAtxcmIoStOaM,https://i.scdn.co/image/ab67616d0000b273017d5e26552345c4b1575b6c,131493,TRUE,https://open.spotify.com/track/48rsYvIQXUAtxcmIoStOaM,0.795,0.55,7,-5.704,0,0.0882,0.123,0,0.0873,0.152,119.975
rodeo dr,Gunna,Rap,63,16/06/2023,https://open.spotify.com/track/2rjv9fXzpZDbB6lEeIoB3l,2rjv9fXzpZDbB6lEeIoB3l,https://i.scdn.co/image/ab67616d0000b273017d5e26552345c4b1575b6c,176947,TRUE,https://open.spotify.com/track/2rjv9fXzpZDbB6lEeIoB3l,0.8,0.754,1,-5.259,0,0.216,0.0668,0,0.278,0.334,134.136
25k jacket (feat. Lil Baby),"Gunna, Lil Baby",Rap,63,13/01/2022,https://open.spotify.com/track/6tsVFchreYTt2OPXSOoFCX,6tsVFchreYTt2OPXSOoFCX,https://i.scdn.co/image/ab67616d0000b27314d91ebdd6d7e2931322cc1a,120000,TRUE,https://open.spotify.com/track/6tsVFchreYTt2OPXSOoFCX,0.903,0.537,5,-6.854,0,0.283,0.16,0,0.129,0.737,115.013
Oh Okay (feat. Young Thug & Lil Baby),"Gunna, Lil Baby, Young Thug",Rap,63,02/02/2018,https://open.spotify.com/track/38844QuZDlnt44uHPrSA3S,38844QuZDlnt44uHPrSA3S,https://i.scdn.co/image/ab67616d0000b273d00a36fea0639c48eb0ee312,199012,TRUE,https://open.spotify.com/track/38844QuZDlnt44uHPrSA3S,0.889,0.516,8,-8.852,1,0.327,0.372,0,0.0926,0.732,140.005
turned your back,Gunna,Rap,63,16/06/2023,https://open.spotify.com/track/7Aq3pnhSzI8FnHt7T6TPsX,7Aq3pnhSzI8FnHt7T6TPsX,https://i.scdn.co/image/ab67616d0000b273017d5e26552345c4b1575b6c,243133,TRUE,https://open.spotify.com/track/7Aq3pnhSzI8FnHt7T6TPsX,0.519,0.649,6,-5.502,1,0.112,0.486,0,0.104,0.541,106.379
go crazy,Gunna,Rap,62,16/06/2023,https://open.spotify.com/track/6YD8EpsddOfEwAhaymGu0Q,6YD8EpsddOfEwAhaymGu0Q,https://i.scdn.co/image/ab67616d0000b273017d5e26552345c4b1575b6c,173360,TRUE,https://open.spotify.com/track/6YD8EpsddOfEwAhaymGu0Q,0.827,0.541,6,-7.109,1,0.0539,0.516,0,0.107,0.584,132.988
NASTY GIRL / ON CAMERA,Gunna,Rap,61,22/05/2020,https://open.spotify.com/track/2f8y4CuG57UJEmkG3ujd0D,2f8y4CuG57UJEmkG3ujd0D,https://i.scdn.co/image/ab67616d0000b273d7547a7624116ac5f8a51fd2,230600,TRUE,https://open.spotify.com/track/2f8y4CuG57UJEmkG3ujd0D,0.598,0.472,0,-10.991,1,0.258,0.204,1.54E-05,0.108,0.522,120.08
Helluva Price,Gunna,Rap,60,02/02/2018,https://open.spotify.com/track/5bFym95c4l7Q7cVIYArOzC,5bFym95c4l7Q7cVIYArOzC,https://i.scdn.co/image/ab67616d0000b273d00a36fea0639c48eb0ee312,145796,TRUE,https://open.spotify.com/track/5bFym95c4l7Q7cVIYArOzC,0.865,0.383,1,-10.154,1,0.252,0.579,0,0.127,0.245,135.049
BLINDFOLD (feat. Lil Baby),"Gunna, Lil Baby",Rap,60,22/05/2020,https://open.spotify.com/track/02mYw61RoS1vXvkD9Q5dpN,02mYw61RoS1vXvkD9Q5dpN,https://i.scdn.co/image/ab67616d0000b273d7547a7624116ac5f8a51fd2,154667,TRUE,https://open.spotify.com/track/02mYw61RoS1vXvkD9Q5dpN,0.889,0.507,2,-8.74,1,0.162,0.0562,0,0.116,0.219,111.994
Cash War,Gunna,Rap,58,22/02/2019,https://open.spotify.com/track/42vD3VJBNhxLQ1SWmryw8C,42vD3VJBNhxLQ1SWmryw8C,https://i.scdn.co/image/ab67616d0000b273bddf008ccaea655e61892c27,195653,TRUE,https://open.spotify.com/track/42vD3VJBNhxLQ1SWmryw8C,0.94,0.455,2,-6.046,1,0.21,0.0411,4.63E-06,0.114,0.106,108.065
Rich Baby Daddy (feat. Sexyy Red & SZA),"Drake, Sexyy Red, SZA",Rap,88,06/10/2023,https://open.spotify.com/track/1yeB8MUNeLo9Ek1UEpsyz6,1yeB8MUNeLo9Ek1UEpsyz6,https://i.scdn.co/image/ab67616d0000b2737d384516b23347e92a587ed1,319192,TRUE,https://open.spotify.com/track/1yeB8MUNeLo9Ek1UEpsyz6,0.645,0.729,2,-4.56,1,0.0528,0.0377,0,0.384,0.142,146.01
IDGAF (feat. Yeat),"Drake, Yeat",Rap,86,06/10/2023,https://open.spotify.com/track/2YSzYUF3jWqb9YP9VXmpjE,2YSzYUF3jWqb9YP9VXmpjE,https://i.scdn.co/image/ab67616d0000b2737d384516b23347e92a587ed1,260111,TRUE,https://open.spotify.com/track/2YSzYUF3jWqb9YP9VXmpjE,0.663,0.67,8,-8.399,1,0.271,0.0464,8.92E-05,0.205,0.138,136.952
First Person Shooter (feat. J. Cole),"Drake, J. Cole",Rap,85,06/10/2023,https://open.spotify.com/track/7aqfrAY2p9BUSiupwk3svU,7aqfrAY2p9BUSiupwk3svU,https://i.scdn.co/image/ab67616d0000b2737d384516b23347e92a587ed1,247444,TRUE,https://open.spotify.com/track/7aqfrAY2p9BUSiupwk3svU,0.47,0.64,2,-7.779,1,0.32,0.0277,0,0.382,0.248,163.92
One Dance,"Drake, Wizkid, Kyla",Rap,89,06/05/2016,https://open.spotify.com/track/1zi7xx7UVEFkmKfv06H8x0,1zi7xx7UVEFkmKfv06H8x0,https://i.scdn.co/image/ab67616d0000b2739416ed64daf84936d89e671c,173987,FALSE,https://open.spotify.com/track/1zi7xx7UVEFkmKfv06H8x0,0.792,0.625,1,-5.609,1,0.0536,0.00776,0.0018,0.329,0.37,103.967
Jimmy Cooks (feat. 21 Savage),"Drake, 21 Savage",Rap,85,17/06/2022,https://open.spotify.com/track/3F5CgOj3wFlRv51JsHbxhe,3F5CgOj3wFlRv51JsHbxhe,https://i.scdn.co/image/ab67616d0000b2738dc0d801766a5aa6a33cbe37,218365,TRUE,https://open.spotify.com/track/3F5CgOj3wFlRv51JsHbxhe,0.529,0.673,0,-4.711,1,0.175,0.000307,2.41E-06,0.093,0.366,165.921
Passionfruit,Drake,Rap,84,18/03/2017,https://open.spotify.com/track/5mCPDVBb16L4XQwDdbRUpz,5mCPDVBb16L4XQwDdbRUpz,https://i.scdn.co/image/ab67616d0000b2734f0fd9dad63977146e685700,298941,TRUE,https://open.spotify.com/track/5mCPDVBb16L4XQwDdbRUpz,0.809,0.463,11,-11.377,1,0.0396,0.256,0.085,0.109,0.364,111.98
You Broke My Heart,Drake,Rap,80,17/11/2023,https://open.spotify.com/track/5Se32hEA9raeboZerywxka,5Se32hEA9raeboZerywxka,https://i.scdn.co/image/ab67616d0000b273e286ee36b4015afa8832356a,230709,TRUE,https://open.spotify.com/track/5Se32hEA9raeboZerywxka,0.465,0.7,10,-5.163,0,0.0893,0.203,0,0.299,0.276,120.854
Spin Bout U,"Drake, 21 Savage",Rap,79,04/11/2022,https://open.spotify.com/track/2ZL7WZcjuYKi1KUDtp4kCC,2ZL7WZcjuYKi1KUDtp4kCC,https://i.scdn.co/image/ab67616d0000b27302854a7060fccc1a66a4b5ad,214589,TRUE,https://open.spotify.com/track/2ZL7WZcjuYKi1KUDtp4kCC,0.773,0.701,7,-6.386,1,0.0512,0.01,0,0.163,0.203,129.963
Rich Flex,"Drake, 21 Savage",Rap,82,04/11/2022,https://open.spotify.com/track/1bDbXMyjaUIooNwFE9wn0N,1bDbXMyjaUIooNwFE9wn0N,https://i.scdn.co/image/ab67616d0000b27302854a7060fccc1a66a4b5ad,239360,TRUE,https://open.spotify.com/track/1bDbXMyjaUIooNwFE9wn0N,0.561,0.52,11,-9.342,0,0.244,0.0503,1.86E-06,0.355,0.424,153.15
Headlines,Drake,Rap,78,15/11/2011,https://open.spotify.com/track/6LxSe8YmdPxy095Ux6znaQ,6LxSe8YmdPxy095Ux6znaQ,https://i.scdn.co/image/ab67616d0000b273c7ea04a9b455e3f68ef82550,235987,TRUE,https://open.spotify.com/track/6LxSe8YmdPxy095Ux6znaQ,0.636,0.566,6,-7.16,0,0.106,0.365,0.000353,0.0917,0.425,151.894
Fair Trade (with Travis Scott),"Drake, Travis Scott",Rap,82,03/09/2021,https://open.spotify.com/track/40iJIUlhi6renaREYGeIDS,40iJIUlhi6renaREYGeIDS,https://i.scdn.co/image/ab67616d0000b273cd945b4e3de57edd28481a3f,291175,TRUE,https://open.spotify.com/track/40iJIUlhi6renaREYGeIDS,0.666,0.465,1,-8.545,1,0.26,0.0503,0,0.215,0.292,167.937
Best I Ever Had,Drake,Rap,78,2009,https://open.spotify.com/track/3QLjDkgLh9AOEHlhQtDuhs,3QLjDkgLh9AOEHlhQtDuhs,https://i.scdn.co/image/ab67616d0000b27354ef13c30a024a7f1ba79efd,257690,TRUE,https://open.spotify.com/track/3QLjDkgLh9AOEHlhQtDuhs,0.395,0.922,1,-2.176,1,0.375,0.19,0,0.134,0.558,162.361
Teenage Fever,Drake,Rap,81,18/03/2017,https://open.spotify.com/track/6n3HGiq4v35D6eFOSwqYuo,6n3HGiq4v35D6eFOSwqYuo,https://i.scdn.co/image/ab67616d0000b2734f0fd9dad63977146e685700,219692,TRUE,https://open.spotify.com/track/6n3HGiq4v35D6eFOSwqYuo,0.766,0.283,8,-10.33,0,0.0846,0.111,0.0172,0.115,0.144,97.04
God's Plan,Drake,Rap,84,29/06/2018,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn,6DCZcSspjsKoFjzjrWoCdn,https://i.scdn.co/image/ab67616d0000b273f907de96b9a4fbc04accc0d5,198973,TRUE,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn,0.754,0.449,7,-9.211,1,0.109,0.0332,8.29E-05,0.552,0.357,77.169
Practice,Drake,Rap,80,15/11/2011,https://open.spotify.com/track/0jF2AdhsalO1L7KkhK4LE5,0jF2AdhsalO1L7KkhK4LE5,https://i.scdn.co/image/ab67616d0000b273c7ea04a9b455e3f68ef82550,237733,TRUE,https://open.spotify.com/track/0jF2AdhsalO1L7KkhK4LE5,0.446,0.239,1,-15.327,1,0.0876,0.574,7.76E-05,0.12,0.31,104.675
Knife Talk (with 21 Savage ft. Project Pat),"Drake, 21 Savage, Project Pat",Rap,79,03/09/2021,https://open.spotify.com/track/2BcMwX1MPV6ZHP4tUT9uq6,2BcMwX1MPV6ZHP4tUT9uq6,https://i.scdn.co/image/ab67616d0000b273cd945b4e3de57edd28481a3f,242966,TRUE,https://open.spotify.com/track/2BcMwX1MPV6ZHP4tUT9uq6,0.849,0.424,5,-9.579,0,0.324,0.0635,0,0.0834,0.153,145.887
Trust Issues,Drake,Rap,81,02/08/2019,https://open.spotify.com/track/4Wjhj0WjkyECccfHVIgaTq,4Wjhj0WjkyECccfHVIgaTq,https://i.scdn.co/image/ab67616d0000b2739c1e02d4becb7c5bbca01e2a,281519,TRUE,https://open.spotify.com/track/4Wjhj0WjkyECccfHVIgaTq,0.421,0.539,11,-5.456,0,0.274,0.779,0,0.111,0.523,89.177
Wants and Needs (feat. Lil Baby),"Drake, Lil Baby",Rap,78,05/03/2021,https://open.spotify.com/track/65OVbaJR5O1RmwOQx0875b,65OVbaJR5O1RmwOQx0875b,https://i.scdn.co/image/ab67616d0000b2738b20e4631fa15d3953528bbc,192956,TRUE,https://open.spotify.com/track/65OVbaJR5O1RmwOQx0875b,0.578,0.449,1,-6.349,1,0.286,0.0618,2.17E-06,0.119,0.1,136.006
Virginia Beach,Drake,Rap,77,06/10/2023,https://open.spotify.com/track/3eP13S8D5m2cweMEg3ZDed,3eP13S8D5m2cweMEg3ZDed,https://i.scdn.co/image/ab67616d0000b2737d384516b23347e92a587ed1,251095,TRUE,https://open.spotify.com/track/3eP13S8D5m2cweMEg3ZDed,0.402,0.514,1,-7.322,0,0.0471,0.106,0,0.181,0.2,120.009
Search & Rescue,Drake,Rap,77,07/04/2023,https://open.spotify.com/track/7aRCf5cLOFN1U7kvtChY1G,7aRCf5cLOFN1U7kvtChY1G,https://i.scdn.co/image/ab67616d0000b273cace8a4b2ff924c9e12e3a96,272113,TRUE,https://open.spotify.com/track/7aRCf5cLOFN1U7kvtChY1G,0.817,0.44,10,-8.482,0,0.0734,0.0603,1.42E-06,0.33,0.544,142.024
The Motto,"Drake, Lil Wayne",Rap,76,15/11/2011,https://open.spotify.com/track/4Kz4RdRCceaA9VgTqBhBfa,4Kz4RdRCceaA9VgTqBhBfa,https://i.scdn.co/image/ab67616d0000b273c7ea04a9b455e3f68ef82550,181573,TRUE,https://open.spotify.com/track/4Kz4RdRCceaA9VgTqBhBfa,0.766,0.442,1,-8.558,1,0.356,0.000107,6.12E-05,0.111,0.39,201.8
Nice For What,Drake,Rap,78,29/06/2018,https://open.spotify.com/track/3CA9pLiwRIGtUBiMjbZmRw,3CA9pLiwRIGtUBiMjbZmRw,https://i.scdn.co/image/ab67616d0000b273f907de96b9a4fbc04accc0d5,210747,TRUE,https://open.spotify.com/track/3CA9pLiwRIGtUBiMjbZmRw,0.585,0.909,8,-6.474,1,0.0707,0.0891,9.70E-05,0.119,0.758,93.372
"Hold On, We're Going Home","Drake, Majid Jordan",Rap,73,01/01/2013,https://open.spotify.com/track/2aSC2xhRxOLiiZZVjhbylH,2aSC2xhRxOLiiZZVjhbylH,https://i.scdn.co/image/ab67616d0000b273a90d170c61fb7d063d47161d,227880,FALSE,https://open.spotify.com/track/2aSC2xhRxOLiiZZVjhbylH,0.777,0.414,6,-7.44,0,0.0946,0.00421,2.73E-05,0.0724,0.287,100.002
Pain 1993 (with Playboi Carti),"Drake, Playboi Carti",Rap,78,01/05/2020,https://open.spotify.com/track/6Kj17Afjo1OKJYpf5VzCeo,6Kj17Afjo1OKJYpf5VzCeo,https://i.scdn.co/image/ab67616d0000b273bba7cfaf7c59ff0898acba1f,149078,TRUE,https://open.spotify.com/track/6Kj17Afjo1OKJYpf5VzCeo,0.825,0.373,5,-5.532,0,0.108,0.163,0,0.368,0.12,77.271
Chicago Freestyle (feat. Giveon),"Drake, Giveon",Rap,79,01/05/2020,https://open.spotify.com/track/4wVOKKEHUJxHCFFNUWDn0B,4wVOKKEHUJxHCFFNUWDn0B,https://i.scdn.co/image/ab67616d0000b273bba7cfaf7c59ff0898acba1f,220488,TRUE,https://open.spotify.com/track/4wVOKKEHUJxHCFFNUWDn0B,0.735,0.449,10,-7.507,1,0.347,0.629,0,0.113,0.0397,122.947
No Role Modelz,J. Cole,Rap,88,09/12/2014,https://open.spotify.com/track/68Dni7IE4VyPkTOH9mRWHr,68Dni7IE4VyPkTOH9mRWHr,https://i.scdn.co/image/ab67616d0000b273c6e0948bbb0681ff29cdbae8,292799,TRUE,https://open.spotify.com/track/68Dni7IE4VyPkTOH9mRWHr,0.69,0.521,10,-8.492,0,0.339,0.324,0,0.0534,0.494,100.028
Work Out,J. Cole,Rap,82,27/09/2011,https://open.spotify.com/track/2wAJTrFhCnQyNSD3oUgTZO,2wAJTrFhCnQyNSD3oUgTZO,https://i.scdn.co/image/ab67616d0000b27399da48a530f6ca2ef86da3cc,235320,TRUE,https://open.spotify.com/track/2wAJTrFhCnQyNSD3oUgTZO,0.831,0.427,2,-6.903,1,0.106,0.0531,0,0.307,0.216,93.004
Wet Dreamz,J. Cole,Rap,83,09/12/2014,https://open.spotify.com/track/4tqcoej1zPvwePZCzuAjJd,4tqcoej1zPvwePZCzuAjJd,https://i.scdn.co/image/ab67616d0000b273c6e0948bbb0681ff29cdbae8,239267,TRUE,https://open.spotify.com/track/4tqcoej1zPvwePZCzuAjJd,0.495,0.722,6,-8.108,0,0.357,0.0697,0,0.113,0.539,175.627
Power Trip (feat. Miguel),"J. Cole, Miguel",Rap,81,18/06/2013,https://open.spotify.com/track/2uwnP6tZVVmTovzX5ELooy,2uwnP6tZVVmTovzX5ELooy,https://i.scdn.co/image/ab67616d0000b273c1bb124f993488cf21b269fc,241160,TRUE,https://open.spotify.com/track/2uwnP6tZVVmTovzX5ELooy,0.667,0.608,1,-7.054,1,0.216,0.324,0.000198,0.426,0.475,99.992
MIDDLE CHILD,J. Cole,Rap,81,23/01/2019,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8,2JvzF1RMd7lE3KmFlsyZD8,https://i.scdn.co/image/ab67616d0000b2737f37a4001ae7d8be430bd91b,213594,TRUE,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8,0.837,0.364,8,-11.713,1,0.276,0.149,0,0.271,0.463,123.984
7 Minute Drill,J. Cole,Rap,79,05/04/2024,https://open.spotify.com/track/2mhdhTWqT8RhkTlN2yWZZi,2mhdhTWqT8RhkTlN2yWZZi,https://i.scdn.co/image/ab67616d0000b273b5e99d6177971707e6cd04f5,212213,TRUE,https://open.spotify.com/track/2mhdhTWqT8RhkTlN2yWZZi,0.643,0.791,10,-5.106,0,0.237,0.0365,0,0.0993,0.741,85.434
Crocodile Tearz,J. Cole,Rap,78,05/04/2024,https://open.spotify.com/track/1yfKakY4rvI17lk20ekuRA,1yfKakY4rvI17lk20ekuRA,https://i.scdn.co/image/ab67616d0000b273b5e99d6177971707e6cd04f5,229187,TRUE,https://open.spotify.com/track/1yfKakY4rvI17lk20ekuRA,0.793,0.492,9,-8.583,0,0.0772,0.0527,0,0.0646,0.198,86.978
"Pricey (feat. Ari Lennox, Young Dro & Gucci Mane)","J. Cole, Ari Lennox, Young Dro, Gucci Mane",Rap,77,05/04/2024,https://open.spotify.com/track/2w5BtuWXISpB6NM4xPoeiR,2w5BtuWXISpB6NM4xPoeiR,https://i.scdn.co/image/ab67616d0000b273b5e99d6177971707e6cd04f5,295147,TRUE,https://open.spotify.com/track/2w5BtuWXISpB6NM4xPoeiR,0.657,0.718,2,-6.88,1,0.344,0.158,0,0.715,0.31,78.956
Huntin’ Wabbitz,J. Cole,Rap,76,05/04/2024,https://open.spotify.com/track/2cH8wHImerFokgmhjyhCTU,2cH8wHImerFokgmhjyhCTU,https://i.scdn.co/image/ab67616d0000b273b5e99d6177971707e6cd04f5,162027,TRUE,https://open.spotify.com/track/2cH8wHImerFokgmhjyhCTU,0.807,0.49,1,-8.451,0,0.353,0.177,0,0.0937,0.431,113.982
Ready ‘24 (feat. Cam’ron),"J. Cole, Cam'ron",Rap,75,05/04/2024,https://open.spotify.com/track/4J9WveqdoaEUQu1aeoSH9X,4J9WveqdoaEUQu1aeoSH9X,https://i.scdn.co/image/ab67616d0000b273b5e99d6177971707e6cd04f5,210133,TRUE,https://open.spotify.com/track/4J9WveqdoaEUQu1aeoSH9X,0.449,0.697,11,-5.342,1,0.323,0.114,0,0.241,0.242,83.699
